label,area,perimeter,y,x,radius
1,310,64.38477631085024,15.07741935483871,46.512903225806454,9.9
3,168,51.21320343559643,11.696428571428571,72.74404761904762,7.3
4,108,36.14213562373095,11.222222222222221,131.2685185185185,5.9
5,123,38.72792206135785,10.975609756097562,153.7560975609756,6.3
6,112,36.72792206135786,15.866071428571429,96.90178571428571,6.0
8,113,37.55634918610404,22.858407079646017,61.584070796460175,6.0
9,103,34.72792206135785,23.815533980582526,168.80582524271844,5.7
10,99,34.72792206135785,25.545454545454547,154.25252525252526,5.6
11,116,37.31370849898476,28.17241379310345,82.09482758620689,6.1
12,117,38.970562748477136,28.88888888888889,121.23076923076923,6.1
13,127,40.142135623730944,32.31496062992126,34.79527559055118,6.4
14,116,38.14213562373095,32.008620689655174,143.5948275862069,6.1
15,109,36.72792206135785,37.825688073394495,68.8256880733945,5.9
16,90,31.899494936611664,40.58888888888889,169.5888888888889,5.4
17,109,36.14213562373095,42.22018348623853,12.752293577981652,5.9
18,123,39.31370849898475,43.853658536585364,128.27642276422765,6.3
19,100,34.89949493661166,46.92,95.59,5.6
20,114,36.14213562373095,47.21052631578947,109.5,6.0
21,110,36.48528137423857,51.2,163.1,5.9
22,120,38.97056274847714,52.68333333333333,62.266666666666666,6.2
23,110,35.89949493661167,53.872727272727275,83.10909090909091,5.9
24,106,37.14213562373095,57.37735849056604,27.066037735849058,5.8
25,117,37.31370849898476,59.401709401709404,147.03418803418805,6.1
26,120,37.31370849898476,63.5,116.0,6.2
27,119,38.72792206135786,68.65546218487395,18.941176470588236,6.2
28,100,35.071067811865476,70.07,100.52,5.6
29,90,31.899494936611664,71.58888888888889,85.41111111111111,5.4
30,106,34.72792206135786,76.11320754716981,42.113207547169814,5.8
31,109,36.72792206135785,76.43119266055047,137.85321100917432,5.9
32,307,62.2842712474619,79.05537459283387,166.28338762214983,9.9
33,102,36.384776310850235,87.83333333333333,52.71568627450981,5.7
34,122,38.48528137423857,92.08196721311475,64.5,6.2
35,112,36.48528137423857,92.125,146.95535714285714,6.0
36,115,36.970562748477136,96.52173913043478,132.2608695652174,6.1
37,96,34.48528137423857,98.55208333333333,15.510416666666666,5.5
38,104,35.071067811865476,101.42307692307692,36.08653846153846,5.8
39,102,34.48528137423857,101.34313725490196,105.0,5.7
40,111,36.48528137423857,103.14414414414415,49.990990990990994,5.9
42,112,37.071067811865476,107.03571428571429,92.19642857142857,6.0
44,89,34.384776310850235,113.49438202247191,136.57303370786516,5.3
48,102,35.31370849898476,119.57843137254902,180.7941176470588,5.7
49,101,36.14213562373095,119.5940594059406,144.2871287128713,5.7
50,102,35.31370849898476,120.98039215686275,113.84313725490196,5.7
51,97,34.48528137423857,121.04123711340206,53.36082474226804,5.6
52,291,66.14823227814084,121.52920962199313,67.26804123711341,9.6
53,286,64.52691193458118,123.97202797202797,38.30769230769231,9.5
54,125,40.384776310850235,125.584,166.32,6.3
55,113,38.14213562373095,128.7787610619469,13.52212389380531,6.0
56,107,35.31370849898476,131.06542056074767,78.14953271028037,5.8
60,122,37.89949493661166,136.0737704918033,128.41803278688525,6.2
62,94,34.89949493661166,136.69148936170214,176.53191489361703,5.5
66,120,38.14213562373095,139.975,63.766666666666666,6.2
68,66,29.899494936611664,141.06060606060606,32.89393939393939,4.6
71,111,36.48528137423857,141.9099099099099,91.0,5.9
73,110,36.72792206135785,146.85454545454544,47.7,5.9
74,112,36.97056274847714,148.1875,18.401785714285715,6.0
75,109,35.89949493661166,151.14678899082568,73.1651376146789,5.9
78,91,33.656854249492376,162.63736263736263,54.73626373626374,5.4
79,111,35.89949493661166,163.0810810810811,176.0810810810811,5.9
80,335,66.87005768508881,163.79402985074626,112.46567164179105,10.3
81,115,36.72792206135785,166.0782608695652,70.69565217391305,6.1
82,108,36.970562748477136,166.21296296296296,133.5,5.9
83,117,36.97056274847714,170.53846153846155,38.64102564102564,6.1
84,117,37.31370849898476,173.47863247863248,165.04273504273505,6.1
85,110,36.72792206135785,176.78181818181818,13.163636363636364,5.9
86,116,37.79898987322333,174.6293103448276,27.396551724137932,6.1
87,114,36.14213562373095,175.5,54.78947368421053,6.0
88,108,35.31370849898476,177.9537037037037,79.97222222222223,5.9
