label,area,perimeter,y,x,radius
1,270,59.55634918610404,6.907407407407407,46.148148148148145,9.3
2,300,63.21320343559643,7.493333333333333,103.41,9.8
3,308,62.2842712474619,12.551948051948052,171.86363636363637,9.9
4,334,67.45584412271572,12.005988023952096,196.41616766467067,10.3
5,313,64.87005768508881,12.08626198083067,376.297124600639,10.0
6,285,61.55634918610404,7.028070175438597,435.41052631578947,9.5
7,317,64.62741699796952,15.943217665615142,151.33123028391168,10.0
8,322,64.87005768508881,19.267080745341616,68.66149068322981,10.1
9,304,62.62741699796951,19.0,231.6546052631579,9.8
10,354,71.21320343559641,29.646892655367232,122.22598870056497,10.6
11,339,65.4558441227157,29.43362831858407,324.4572271386431,10.4
12,209,55.21320343559643,30.794258373205743,38.822966507177036,8.2
13,51,32.69238815542512,30.49019607843137,381.01960784313724,4.0
15,335,72.4558441227157,35.48059701492537,215.4358208955224,10.3
16,325,64.62741699796952,34.612307692307695,430.16,10.2
17,347,67.21320343559643,37.414985590778095,190.43515850144092,10.5
19,310,64.2842712474619,37.65483870967742,403.30967741935484,9.9
21,303,64.04163056034261,39.93069306930693,246.7161716171617,9.8
22,304,62.04163056034261,41.03947368421053,153.73355263157896,9.8
23,329,65.698484809835,43.212765957446805,297.48632218844983,10.2
24,326,64.62741699796952,44.73312883435583,349.52147239263803,10.2
25,305,62.62741699796952,46.81639344262295,14.721311475409836,9.9
26,301,62.04163056034262,47.033222591362126,52.993355481727576,9.8
27,332,64.04163056034261,46.86746987951807,95.37349397590361,10.3
28,308,66.698484809835,54.172077922077925,279.34415584415586,9.9
29,323,65.21320343559641,56.3250773993808,174.10835913312692,10.1
30,367,70.2842712474619,62.283378746594,31.122615803814714,10.8
31,341,68.04163056034261,66.64516129032258,136.17008797653958,10.4
32,301,64.04163056034261,67.43189368770764,199.72093023255815,9.8
33,335,65.45584412271572,68.64776119402985,419.82686567164177,10.3
34,340,67.45584412271572,69.85588235294118,293.67058823529413,10.4
35,137,48.21320343559643,72.81751824817518,164.7810218978102,6.6
37,331,67.4558441227157,77.04833836858006,79.72809667673717,10.3
38,289,61.4558441227157,80.47750865051903,11.294117647058824,9.6
39,319,66.5269119345812,80.09717868338558,236.20376175548589,10.1
40,383,77.11269837220809,80.13838120104438,337.289817232376,11.0
41,257,58.62741699796952,82.37743190661479,216.9533073929961,9.0
42,350,68.8700576850888,85.21142857142857,317.89714285714285,10.6
43,347,67.4558441227157,91.31988472622479,102.36023054755043,10.5
