label,area,perimeter,y,x,radius
1,177,64.62741699796952,8.694915254237289,56.9774011299435,7.5
2,99,40.14213562373095,11.717171717171718,109.38383838383838,5.6
4,103,35.31370849898476,16.718446601941746,86.93203883495146,5.7
5,104,35.071067811865476,20.08653846153846,101.42307692307692,5.8
6,110,35.89949493661167,20.036363636363635,132.8909090909091,5.9
7,117,37.31370849898476,24.11965811965812,64.58974358974359,6.1
8,100,34.72792206135786,23.6,169.03,5.6
9,125,40.38477631085023,25.136,23.672,6.3
10,105,37.31370849898477,25.771428571428572,38.2,5.8
11,111,36.72792206135785,28.027027027027028,114.90990990990991,5.9
12,136,44.384776310850235,29.24264705882353,156.75,6.6
13,120,40.14213562373095,34.733333333333334,98.74166666666666,6.2
14,109,36.72792206135786,34.08256880733945,174.76146788990826,5.9
15,109,35.31370849898476,39.0,133.0,5.9
16,117,36.72792206135786,40.1025641025641,65.38461538461539,6.1
17,120,38.14213562373095,40.925,160.44166666666666,6.2
18,108,36.97056274847714,41.833333333333336,20.703703703703702,5.9
19,109,35.31370849898476,46.0,118.0,5.9
20,118,37.31370849898475,46.932203389830505,34.42372881355932,6.1
21,107,35.31370849898476,51.242990654205606,80.16822429906541,5.8
22,108,36.48528137423857,53.101851851851855,95.31481481481481,5.9
23,88,39.31370849898476,53.625,164.39772727272728,5.3
25,73,30.89949493661166,55.917808219178085,143.9041095890411,4.8
26,108,38.14213562373095,58.94444444444444,106.49074074074075,5.9
27,141,41.31370849898476,60.8936170212766,30.645390070921987,6.7
28,114,38.72792206135786,62.28947368421053,124.6140350877193,6.0
29,120,38.14213562373095,64.63333333333334,14.316666666666666,6.2
30,130,40.97056274847714,64.5,157.76923076923077,6.4
31,115,36.72792206135785,67.5391304347826,176.17391304347825,6.1
32,109,35.31370849898476,71.0,43.0,5.9
33,119,38.14213562373095,74.88235294117646,63.49579831932773,6.2
34,114,37.31370849898476,75.50877192982456,90.80701754385964,6.0
35,106,35.31370849898476,75.18867924528301,140.70754716981133,5.8
36,118,37.31370849898476,78.86440677966101,28.661016949152543,6.1
38,104,35.31370849898476,84.39423076923077,79.20192307692308,5.8
39,110,35.89949493661166,84.03636363636363,120.95454545454545,5.9
40,117,37.31370849898476,88.16239316239316,98.38461538461539,6.1
41,253,84.62741699796952,93.34782608695652,9.600790513833992,9.0
42,107,35.89949493661167,88.85046728971963,42.25233644859813,5.8
43,110,37.31370849898475,93.77272727272727,58.872727272727275,5.9
44,106,35.31370849898476,93.91509433962264,148.1320754716981,5.8
45,116,37.31370849898476,94.58620689655173,110.00862068965517,6.1
46,117,37.55634918610404,96.12820512820512,164.5811965811966,6.1
47,117,37.31370849898476,99.08547008547009,32.53846153846154,6.1
51,101,35.31370849898475,106.52475247524752,64.4059405940594,5.7
52,111,36.72792206135786,112.93693693693693,75.90090090090091,5.9
53,109,35.89949493661167,115.08256880733946,11.073394495412844,5.9
54,126,40.14213562373095,115.30952380952381,158.44444444444446,6.3
55,110,36.48528137423857,115.97272727272727,93.11818181818182,5.9
56,120,37.31370849898476,118.0,126.5,6.2
57,107,36.14213562373095,121.79439252336448,58.757009345794394,5.8
58,119,37.89949493661167,123.45378151260505,111.11764705882354,6.2
59,120,37.89949493661167,123.675,142.075,6.2
61,120,37.31370849898476,127.5,72.0,6.2
62,110,42.38477631085023,126.26363636363637,178.88181818181818,5.9
63,117,36.72792206135786,132.3846153846154,45.8974358974359,6.1
64,107,36.14213562373095,133.38317757009347,25.35514018691589,5.8
65,124,38.14213562373095,137.71774193548387,123.45161290322581,6.3
66,108,36.97056274847714,138.75,148.22222222222223,5.9
67,107,35.31370849898476,138.98130841121494,105.98130841121495,5.8
68,105,35.31370849898475,141.9904761904762,12.228571428571428,5.8
70,108,36.97056274847714,142.1851851851852,169.39814814814815,5.9
71,108,37.31370849898475,142.42592592592592,70.97222222222223,5.9
72,112,36.14213562373095,144.23214285714286,90.47321428571429,6.0
73,112,36.72792206135786,148.13392857142858,49.107142857142854,6.0
74,128,40.72792206135785,155.9296875,62.578125,6.4
75,134,40.72792206135785,157.0820895522388,155.48507462686567,6.5
78,120,38.72792206135785,162.04166666666666,33.483333333333334,6.2
79,129,39.31370849898476,162.5891472868217,130.46511627906978,6.4
80,107,36.14213562373095,166.7196261682243,10.271028037383177,5.8
81,107,35.31370849898476,167.14953271028037,104.1588785046729,5.8
83,105,36.72792206135785,172.35238095238094,76.86666666666666,5.8
84,109,36.72792206135786,173.8256880733945,167.88073394495413,5.9
85,120,37.89949493661167,180.09166666666667,30.341666666666665,6.2
86,103,36.72792206135785,176.61165048543688,45.15533980582524,5.7
87,109,36.142135623730944,179.4954128440367,114.86238532110092,5.9
