label,area,perimeter,y,x,radius
1,194,51.79898987322333,11.190721649484535,107.37113402061856,7.9
2,289,60.62741699796952,12.602076124567475,123.80622837370242,9.6
3,331,69.2842712474619,14.253776435045317,183.16616314199396,10.3
4,356,96.94112549695429,10.589887640449438,244.85393258426967,10.6
5,299,62.04163056034261,11.411371237458194,291.933110367893,9.8
6,292,60.62741699796952,14.678082191780822,383.0993150684931,9.6
7,300,64.04163056034261,16.666666666666668,26.713333333333335,9.8
8,274,62.04163056034261,19.244525547445257,60.88321167883212,9.3
9,297,62.62741699796952,19.5016835016835,156.23569023569024,9.7
10,288,62.2842712474619,21.197916666666668,337.1076388888889,9.6
11,272,58.62741699796952,27.246323529411764,44.911764705882355,9.3
12,303,66.24873734152916,29.0,412.4686468646865,9.8
13,162,51.14213562373095,30.537037037037038,123.17901234567901,7.2
14,285,60.8700576850888,30.796491228070174,106.30877192982456,9.5
15,203,57.79898987322333,32.85221674876847,427.81773399014776,8.0
16,210,50.97056274847714,40.36190476190476,368.1904761904762,8.2
17,281,60.62741699796952,41.04626334519573,269.7580071174377,9.5
18,276,59.4558441227157,40.778985507246375,299.5144927536232,9.4
19,285,59.21320343559643,42.36491228070175,236.60350877192982,9.5
20,314,63.45584412271571,44.054140127388536,25.340764331210192,10.0
21,286,60.8700576850888,46.15384615384615,169.03496503496504,9.5
22,295,61.21320343559642,47.53220338983051,127.92203389830509,9.7
23,279,60.2842712474619,47.422939068100355,207.10752688172042,9.4
24,198,52.970562748477136,47.94444444444444,337.8838383838384,7.9
26,289,60.8700576850888,55.54325259515571,109.35640138408304,9.6
28,310,62.62741699796952,59.25806451612903,89.70322580645161,9.9
29,309,63.21320343559642,59.18770226537217,287.9190938511327,9.9
30,301,63.45584412271571,61.72425249169435,222.50830564784053,9.8
32,290,60.04163056034262,62.90344827586207,41.36206896551724,9.6
34,309,62.62741699796952,64.79935275080906,392.1132686084142,9.9
35,299,62.04163056034261,66.66555183946488,191.64882943143812,9.8
36,315,64.87005768508881,69.26031746031747,138.8,10.0
37,291,63.4558441227157,70.67353951890034,315.1786941580756,9.6
38,291,62.04163056034262,74.893470790378,170.25085910652922,9.6
39,289,60.62741699796952,76.47058823529412,413.0,9.6
40,282,61.698484809834994,76.90780141843972,347.75531914893617,9.5
41,284,60.04163056034262,78.34154929577464,262.11619718309856,9.5
42,263,59.21320343559642,80.50950570342205,204.60076045627378,9.1
43,210,60.970562748477136,80.08571428571429,20.090476190476192,8.2
45,290,60.62741699796952,81.93793103448276,285.6655172413793,9.6
46,275,58.8700576850888,82.20727272727272,329.57454545454544,9.4
47,281,59.4558441227157,84.1814946619217,371.43416370106763,9.5
48,295,60.8700576850888,85.8,99.95593220338984,9.7
49,285,64.2842712474619,90.24912280701754,304.06666666666666,9.5
50,309,63.21320343559642,95.32362459546925,145.61812297734627,9.9
51,533,116.8050865276332,100.65666041275797,433.3001876172608,13.0
52,311,64.62741699796952,97.05144694533762,194.09324758842445,9.9
53,300,62.62741699796952,103.46666666666667,228.45333333333335,9.8
54,105,41.10660171779821,101.56190476190476,353.8857142857143,5.8
55,296,60.8700576850888,105.9358108108108,328.1216216216216,9.7
57,310,63.45584412271572,107.5516129032258,261.63870967741934,9.9
59,278,59.4558441227157,110.51438848920863,107.74460431654676,9.4
60,288,60.04163056034261,110.45138888888889,128.75,9.6
61,306,62.2842712474619,110.37581699346406,385.4640522875817,9.9
62,280,60.87005768508881,112.58571428571429,415.2142857142857,9.4
63,283,60.2842712474619,114.02120141342756,18.035335689045937,9.5
65,148,47.55634918610404,111.6891891891892,176.04054054054055,6.9
67,268,58.62741699796952,118.61194029850746,364.35820895522386,9.2
69,71,40.48528137423857,120.0,178.0,4.8
70,216,62.970562748477136,120.43981481481481,279.01851851851853,8.3
74,298,61.45584412271571,125.94630872483222,231.98657718120805,9.7
75,295,61.698484809834994,126.74237288135593,303.32881355932204,9.7
79,328,64.04163056034261,129.22560975609755,95.07621951219512,10.2
80,286,62.2842712474619,133.33566433566435,339.0244755244755,9.5
81,304,62.04163056034262,136.01973684210526,32.88815789473684,9.8
82,285,60.62741699796952,140.16140350877194,426.5859649122807,9.5
83,278,60.2842712474619,142.03956834532374,272.658273381295,9.4
85,280,62.04163056034261,146.625,352.87142857142857,9.4
86,60,30.52081528017131,146.56666666666666,329.3666666666667,4.4
87,305,62.8700576850888,147.89836065573772,58.58032786885246,9.9
89,352,81.94112549695429,151.79261363636363,301.0369318181818,10.6
90,321,65.87005768508881,150.8006230529595,379.81931464174454,10.1
91,150,44.97056274847714,151.16,193.12,6.9
93,311,62.8700576850888,154.2475884244373,216.62700964630224,9.9
94,293,60.04163056034262,157.1023890784983,79.65529010238907,9.7
95,261,63.698484809835,157.53256704980842,182.5287356321839,9.1
96,223,64.38477631085023,157.22869955156952,136.1659192825112,8.4
98,314,63.45584412271571,159.31210191082803,241.88535031847132,10.0
99,326,66.2842712474619,161.20245398773005,26.095092024539877,10.2
100,283,60.2842712474619,165.29328621908127,327.54416961130744,9.5
101,292,60.62741699796952,172.49657534246575,157.90753424657535,9.6
102,268,60.87005768508881,174.26492537313433,50.21268656716418,9.2
103,152,47.55634918610405,174.7434210526316,177.41447368421052,7.0
104,295,63.21320343559643,176.4677966101695,261.0813559322034,9.7
106,320,64.2842712474619,183.590625,411.55625,10.1
107,289,61.21320343559642,185.61937716262975,211.41176470588235,9.6
108,313,64.04163056034261,186.36421725239617,81.83067092651757,10.0
109,286,61.87005768508881,186.22727272727272,332.94055944055947,9.5
110,299,62.384776310850235,186.94648829431438,192.79933110367892,9.8
111,299,63.11269837220809,188.36789297658862,138.91638795986623,9.8
112,334,68.2842712474619,187.90419161676647,359.21556886227546,10.3
113,270,72.21320343559643,187.85555555555555,383.7111111111111,9.3
115,283,59.79898987322333,192.46996466431096,168.59717314487634,9.5
116,290,61.21320343559643,197.05862068965519,15.36896551724138,9.6
117,286,61.45584412271571,196.8111888111888,44.60489510489511,9.5
118,283,60.8700576850888,197.90106007067138,308.7773851590106,9.5
119,285,86.11269837220809,197.48771929824562,437.3017543859649,9.5
120,280,60.04163056034261,200.36428571428573,110.05714285714286,9.4
121,294,61.45584412271571,203.89795918367346,407.5952380952381,9.7
122,301,64.04163056034261,207.32890365448506,258.86710963455147,9.8
123,271,59.21320343559643,206.9188191881919,280.49446494464945,9.3
124,119,42.14213562373095,208.18487394957984,55.8235294117647,6.2
125,233,53.79898987322333,207.4763948497854,186.92703862660943,8.6
127,277,60.87005768508881,209.6101083032491,332.27436823104694,9.4
128,203,61.798989873223334,214.30049261083744,70.94088669950739,8.0
130,270,58.62741699796952,215.64444444444445,204.40740740740742,9.3
131,275,59.4558441227157,216.88727272727272,429.0072727272727,9.4
132,242,55.798989873223334,217.4214876033058,118.53305785123968,8.8
133,213,52.384776310850235,218.4788732394366,302.2300469483568,8.2
134,284,62.2842712474619,227.01760563380282,14.450704225352112,9.5
135,297,62.2842712474619,229.7104377104377,56.72390572390572,9.7
136,121,67.21320343559643,231.89256198347107,382.8181818181818,6.2
137,255,57.21320343559643,231.7372549019608,178.34901960784313,9.0
139,258,56.8700576850888,234.6627906976744,304.38759689922483,9.1
140,304,62.87005768508881,238.86513157894737,139.85526315789474,9.8
141,300,61.4558441227157,238.76666666666668,250.12333333333333,9.8
142,292,63.00609665440987,241.5205479452055,195.013698630137,9.6
143,285,63.11269837220809,241.87719298245614,343.6842105263158,9.5
144,298,64.2842712474619,245.28859060402684,115.31543624161074,9.7
145,297,62.8700576850888,251.013468013468,43.888888888888886,9.7
147,264,59.55634918610404,253.38636363636363,169.79924242424244,9.2
148,286,61.4558441227157,252.62937062937064,274.36713286713285,9.5
149,291,62.2842712474619,252.9828178694158,358.0343642611684,9.6
150,297,61.798989873223334,254.06734006734007,221.64983164983164,9.7
151,57,34.86396103067893,254.96491228070175,186.40350877192984,4.3
155,307,62.627416997969526,259.15635179153094,385.80781758957653,9.9
156,208,53.45584412271572,262.03846153846155,78.46634615384616,8.1
157,305,64.87005768508881,261.6459016393443,256.2590163934426,9.9
158,317,65.11269837220809,262.1703470031546,314.198738170347,10.0
159,302,62.2842712474619,266.0496688741722,135.11920529801324,9.8
160,287,62.04163056034262,267.2926829268293,339.94425087108016,9.6
161,218,54.62741699796952,271.7477064220183,214.53669724770643,8.3
162,290,61.21320343559643,273.5896551724138,94.9448275862069,9.6
163,281,60.8700576850888,275.4199288256228,68.72953736654804,9.5
164,264,57.798989873223334,275.6515151515151,279.0113636363636,9.2
165,287,60.87005768508881,277.98606271777004,233.70383275261324,9.6
166,256,57.21320343559643,278.06640625,373.66015625,9.0
167,296,64.11269837220809,281.2837837837838,309.0878378378378,9.7
168,299,63.4558441227157,284.17725752508363,121.35785953177258,9.8
169,267,60.45584412271572,286.7303370786517,338.5730337078652,9.2
170,290,60.627416997969526,287.74827586206897,20.648275862068967,9.6
171,305,63.21320343559643,289.5672131147541,147.6295081967213,9.9
172,263,58.62741699796952,288.9885931558935,251.3574144486692,9.1
173,302,62.62741699796952,290.8543046357616,180.83443708609272,9.8
175,292,61.4558441227157,291.8424657534247,210.59931506849315,9.6
176,298,63.698484809834994,294.7953020134228,400.09060402684565,9.7
177,260,58.87005768508881,296.6461538461538,107.55,9.1
178,284,60.62741699796952,295.67957746478874,353.98591549295776,9.5
180,303,63.11269837220809,296.993399339934,422.28052805280527,9.8
181,277,64.00609665440987,298.72202166064983,267.913357400722,9.4
182,91,59.42031021678297,303.5274725274725,88.08791208791209,5.4
184,228,55.55634918610404,304.1578947368421,282.35526315789474,8.5
185,281,60.62741699796952,306.01423487544486,371.5302491103203,9.5
186,286,60.870057685088796,310.04895104895104,45.59090909090909,9.5
187,308,68.698484809835,318.06168831168833,76.23376623376623,9.9
188,259,60.941125496954285,317.023166023166,103.56756756756756,9.1
189,310,64.04163056034261,317.98064516129034,184.44193548387096,9.9
190,287,60.62741699796951,319.57839721254356,211.42508710801394,9.6
191,293,60.62741699796952,321.98976109215016,11.522184300341298,9.7
192,301,62.041630560342625,323.19601328903656,31.700996677740864,9.8
194,207,52.52691193458119,326.04347826086956,113.67632850241546,8.1
195,52,31.313708498984763,328.38461538461536,137.0,4.1
197,266,59.79898987322333,328.0751879699248,321.0676691729323,9.2
198,313,63.4558441227157,327.9776357827476,408.10543130990413,10.0
200,298,61.4558441227157,330.98322147651004,349.6711409395973,9.7
201,283,60.627416997969526,333.7985865724382,171.7137809187279,9.5
202,261,57.21320343559643,333.3984674329502,254.6743295019157,9.1
203,274,59.55634918610404,339.7116788321168,439.24817518248176,9.3
204,224,54.384776310850235,342.45535714285717,205.625,8.4
205,301,63.4558441227157,344.7408637873754,82.56146179401993,9.8
206,317,66.8700576850888,345.82018927444796,307.86435331230285,10.0
207,294,62.04163056034262,346.1258503401361,331.5952380952381,9.7
208,178,54.00609665440988,345.97752808988764,392.86516853932585,7.5
209,316,63.45584412271571,349.14240506329116,131.37025316455697,10.0
210,302,63.45584412271571,348.4337748344371,225.0728476821192,9.8
212,308,63.21320343559643,352.07142857142856,151.8603896103896,9.9
213,299,62.62741699796952,352.74916387959865,276.0,9.8
214,294,63.4558441227157,354.3979591836735,41.816326530612244,9.7
215,305,62.62741699796952,355.8786885245902,9.773770491803278,9.9
216,326,65.698484809835,354.7239263803681,416.6963190184049,10.2
219,298,61.798989873223334,362.49328859060404,64.11409395973155,9.7
220,290,60.62741699796952,364.6310344827586,112.02068965517242,9.6
221,274,60.8700576850888,366.021897810219,359.4890510948905,9.3
222,277,60.2842712474619,368.8519855595668,225.50902527075812,9.4
223,314,65.55634918610404,368.8343949044586,378.12738853503186,10.0
224,274,59.21320343559642,371.72627737226276,437.5255474452555,9.3
225,283,60.04163056034261,372.65017667844523,176.6643109540636,9.5
226,294,62.8700576850888,378.22108843537416,78.29251700680273,9.7
229,119,62.97056274847714,381.89915966386553,379.9075630252101,6.2
230,306,65.698484809835,379.63398692810455,261.2091503267974,9.9
231,298,60.62741699796952,381.0,139.5,9.7
237,315,64.04163056034261,386.0825396825397,317.3174603174603,10.0
238,283,60.8700576850888,389.14134275618375,16.12367491166078,9.5
239,211,57.04163056034262,389.2132701421801,248.07109004739337,8.2
240,272,59.798989873223334,389.6764705882353,280.36764705882354,9.3
241,268,59.21320343559643,393.38432835820896,431.2164179104478,9.2
242,315,64.87005768508881,398.5238095238095,384.5174603174603,10.0
243,279,60.62741699796952,399.0394265232975,121.89964157706093,9.4
244,311,63.698484809834994,398.7363344051447,191.55948553054662,9.9
245,291,60.62741699796952,401.5223367697595,93.93470790378007,9.6
246,274,58.2842712474619,405.1240875912409,304.5,9.3
247,201,51.31370849898476,403.41293532338307,414.12935323383084,8.0
248,315,64.87005768508881,406.5238095238095,329.73333333333335,10.0
249,275,59.21320343559643,407.28727272727275,356.67636363636365,9.4
250,301,62.62741699796952,408.3222591362126,218.30564784053155,9.8
251,218,63.79898987322333,409.3348623853211,42.96788990825688,8.3
253,314,65.35533905932738,411.53184713375794,247.5031847133758,10.0
254,294,62.970562748477136,417.5816326530612,413.9353741496599,9.7
255,305,64.04163056034261,417.2754098360656,266.32459016393443,9.9
256,318,64.04163056034261,419.00943396226415,159.33962264150944,10.1
257,301,63.11269837220809,422.3255813953488,341.5049833887043,9.8
258,263,58.04163056034261,423.68441064638785,137.69961977186313,9.1
259,315,67.698484809835,424.2761904761905,287.5777777777778,10.0
260,291,60.8700576850888,428.914089347079,79.90378006872852,9.6
261,244,56.62741699796952,430.4836065573771,398.5163934426229,8.8
262,287,61.45584412271571,439.05923344947735,196.5993031358885,9.6
263,514,136.8050865276332,437.784046692607,308.8365758754864,12.8
