label,area,perimeter,y,x,radius
3,267,64.2842712474619,8.235955056179776,196.34082397003746,9.2
5,304,62.62741699796952,8.292763157894736,328.625,9.8
6,320,64.38477631085024,14.8875,385.96875,10.1
7,287,62.14213562373095,7.062717770034843,412.6062717770035,9.6
8,314,66.04163056034261,18.910828025477706,235.05732484076432,10.0
9,568,124.2193000900063,15.04225352112676,177.44366197183098,13.4
10,371,71.1126983722081,24.040431266846362,152.8355795148248,10.9
11,255,68.38477631085024,23.972549019607843,26.027450980392157,9.0
12,350,67.698484809835,25.13714285714286,92.01428571428572,10.6
13,106,35.89949493661167,25.066037735849058,401.2169811320755,5.8
15,320,64.62741699796952,30.346875,114.215625,10.1
18,325,65.45584412271572,32.54461538461538,264.34153846153845,10.2
19,345,67.45584412271572,32.05507246376811,311.6115942028986,10.5
22,329,65.698484809835,33.56534954407295,208.64437689969606,10.2
26,318,66.2842712474619,39.0503144654088,387.9874213836478,10.1
27,229,71.2842712474619,47.23144104803494,77.62882096069869,8.5
28,328,65.698484809835,48.53048780487805,432.5670731707317,10.2
29,304,63.21320343559642,52.125,166.30263157894737,9.8
30,310,64.87005768508881,54.774193548387096,117.88709677419355,9.9
31,327,65.11269837220809,54.559633027522935,254.65749235474007,10.2
32,329,65.698484809835,57.346504559270514,407.7720364741641,10.2
33,327,67.62741699796952,60.30275229357798,376.0152905198777,10.2
35,343,66.04163056034261,66.01749271137027,327.4256559766764,10.4
36,326,65.45584412271572,67.7361963190184,221.19018404907976,10.2
37,304,61.45584412271571,70.28618421052632,20.539473684210527,9.8
38,304,64.87005768508881,68.96052631578948,53.66776315789474,9.8
39,316,62.8700576850888,72.36708860759494,177.06962025316454,10.0
41,120,37.89949493661167,75.99166666666666,159.40833333333333,6.2
42,310,62.627416997969526,80.92258064516129,98.79032258064517,9.9
43,276,60.62741699796952,82.09420289855072,260.7789855072464,9.4
44,318,64.62741699796952,81.77358490566037,396.4811320754717,10.1
45,327,64.87005768508881,83.45565749235475,352.697247706422,10.2
46,311,65.11269837220809,83.42765273311898,238.28295819935693,9.9
47,41,25.27817459305202,88.26829268292683,315.5365853658537,3.6
48,335,66.04163056034261,89.3731343283582,282.56119402985075,10.3
50,312,63.698484809834994,90.05448717948718,372.49038461538464,10.0
51,230,58.14213562373095,87.81739130434782,29.182608695652174,8.6
53,340,67.79898987322332,92.62941176470588,420.1794117647059,10.4
54,184,54.76345596729059,99.2445652173913,28.20108695652174,7.7
57,314,65.8700576850888,97.31210191082802,140.69426751592357,10.0
58,291,64.2842712474619,102.10309278350516,244.43642611683848,9.6
59,310,65.04163056034261,103.56774193548387,106.05483870967743,9.9
60,60,36.55634918610404,105.56666666666666,194.38333333333333,4.4
61,314,62.87005768508881,108.10509554140127,76.14649681528662,10.0
63,320,64.2842712474619,109.553125,403.578125,10.1
64,307,64.38477631085024,111.97068403908794,438.5700325732899,9.9
65,323,64.04163056034263,112.02786377708978,317.47058823529414,10.1
68,332,66.04163056034261,115.37048192771084,288.7831325301205,10.3
69,324,66.2842712474619,117.50617283950618,382.608024691358,10.2
70,235,59.45584412271571,119.95744680851064,114.99574468085106,8.6
71,307,63.45584412271571,119.67752442996742,236.9543973941368,9.9
72,348,68.2842712474619,120.87931034482759,158.26436781609195,10.5
73,316,65.4558441227157,122.17721518987342,209.97151898734177,10.0
74,332,66.04163056034263,127.90060240963855,22.927710843373493,10.3
75,320,62.8700576850888,130.4875,423.990625,10.1
