label,area,perimeter,y,x,radius
1,130,39.31370849898476,9.5,105.58461538461539,6.4
2,136,40.384776310850235,11.955882352941176,122.5220588235294,6.6
4,129,43.970562748477136,10.51937984496124,243.5891472868217,6.4
6,81,33.14213562373095,11.160493827160494,262.1111111111111,5.1
7,151,42.970562748477136,10.225165562913908,291.50331125827813,6.9
8,158,45.79898987322333,13.645569620253164,382.53164556962025,7.1
9,135,41.55634918610404,10.244444444444444,404.14074074074074,6.6
10,203,66.21320343559643,14.073891625615763,181.39901477832512,8.0
11,128,38.72792206135786,17.4375,25.3671875,6.4
12,146,42.38477631085023,17.013698630136986,58.4041095890411,6.8
13,145,43.798989873223334,17.717241379310344,154.70344827586206,6.8
14,134,40.970562748477136,16.91044776119403,215.6492537313433,6.5
15,128,38.72792206135786,17.6328125,432.5625,6.4
16,95,46.55634918610405,20.63157894736842,140.57894736842104,5.5
17,139,41.31370849898476,20.453237410071942,335.978417266187,6.7
18,128,38.72792206135786,23.6484375,43.578125,6.4
19,152,43.31370849898476,27.638157894736842,104.69736842105263,7.0
20,175,46.72792206135786,27.405714285714286,410.36571428571426,7.5
21,145,42.72792206135785,30.26896551724138,120.62068965517241,6.8
22,156,44.384776310850235,29.852564102564102,223.9551282051282,7.0
23,146,42.142135623730944,29.89041095890411,355.1232876712329,6.8
26,195,48.970562748477136,31.035897435897436,253.11282051282052,7.9
27,124,39.55634918610404,32.46774193548387,63.79838709677419,6.3
28,137,40.72792206135786,32.8978102189781,426.59124087591243,6.6
30,127,38.72792206135785,39.45669291338583,367.31496062992125,6.4
31,116,38.142135623730944,39.71551724137931,39.93103448275862,6.1
32,132,39.31370849898476,40.5,235.5,6.5
33,146,41.55634918610404,40.02739726027397,269.041095890411,6.8
34,145,41.55634918610404,39.855172413793106,298.2068965517241,6.8
35,121,38.14213562373095,40.247933884297524,11.520661157024794,6.2
36,104,38.14213562373095,40.96153846153846,96.3076923076923,5.8
37,125,38.72792206135785,42.488,23.84,6.3
38,146,41.89949493661166,46.56849315068493,126.07534246575342,6.8
39,141,41.798989873223334,47.39007092198582,167.3758865248227,6.7
40,138,40.72792206135786,47.427536231884055,206.93478260869566,6.6
41,131,39.89949493661166,47.465648854961835,336.46564885496184,6.5
42,128,38.72792206135786,52.6484375,108.578125,6.4
43,149,42.14213562373095,55.261744966442954,11.939597315436242,6.9
45,161,45.55634918610404,56.01242236024845,287.59627329192546,7.2
46,142,43.79898987322333,56.274647887323944,348.5774647887324,6.7
48,127,39.55634918610404,56.84251968503937,88.56692913385827,6.4
50,141,42.14213562373095,58.801418439716315,324.5390070921986,6.7
51,146,41.89949493661166,62.07534246575342,40.43150684931507,6.8
52,149,42.14213562373095,61.0,220.28187919463087,6.9
53,130,40.970562748477136,61.26923076923077,274.8692307692308,6.4
56,62,36.72792206135786,63.82258064516129,61.04838709677419,4.4
57,138,41.55634918610404,64.5,391.1231884057971,6.6
58,162,45.31370849898476,67.09876543209876,190.5679012345679,7.2
59,129,38.72792206135786,69.6046511627907,137.3953488372093,6.4
60,132,39.89949493661167,71.43181818181819,80.49242424242425,6.5
61,140,41.31370849898476,70.70714285714286,314.79285714285714,6.7
62,99,41.31370849898476,72.6969696969697,170.45454545454547,5.6
64,134,40.72792206135785,75.1268656716418,343.7238805970149,6.5
65,151,43.31370849898477,75.91390728476821,412.0066225165563,6.9
66,148,42.72792206135785,78.56756756756756,64.20270270270271,6.9
67,136,40.72792206135786,78.05882352941177,261.43382352941177,6.6
68,132,39.31370849898476,80.5,20.5,6.5
69,131,39.31370849898476,80.47328244274809,202.3206106870229,6.5
70,141,40.72792206135786,81.59574468085107,155.89361702127658,6.7
71,146,43.55634918610404,81.28082191780823,285.972602739726,6.8
72,125,39.071067811865476,82.384,327.968,6.3
73,79,31.899494936611667,83.0126582278481,177.0632911392405,5.0
74,127,39.31370849898477,82.66929133858268,369.3937007874016,6.4
75,111,45.76345596729059,83.78378378378379,127.2072072072072,5.9
77,145,42.970562748477136,86.12413793103448,97.51034482758621,6.8
78,139,40.970562748477136,86.0,243.02877697841726,6.7
79,127,40.14213562373095,86.23622047244095,351.73228346456693,6.4
80,123,38.72792206135786,88.02439024390245,303.5691056910569,6.3
81,147,42.14213562373095,88.01360544217687,395.2857142857143,6.8
82,137,40.14213562373095,91.97080291970804,112.34306569343066,6.6
83,121,41.384776310850235,94.00826446280992,319.54545454545456,6.2
84,144,41.31370849898476,95.0,426.5,6.8
85,142,42.14213562373095,95.30281690140845,145.38028169014083,6.7
86,165,45.31370849898476,95.96969696969697,63.46666666666667,7.2
87,168,48.04163056034262,95.86904761904762,193.11904761904762,7.3
89,130,39.31370849898476,103.5,228.58461538461538,6.4
90,128,39.31370849898476,102.578125,300.4765625,6.4
91,136,40.14213562373095,103.63235294117646,356.0735294117647,6.6
