label,area,perimeter,y,x,radius
1,308,63.21320343559643,15.0487012987013,46.217532467532465,9.9
3,108,41.55634918610404,12.083333333333334,132.07407407407408,5.9
4,303,62.04163056034262,9.986798679867986,173.02640264026402,9.8
5,75,36.72792206135786,25.6,62.0,4.9
8,246,64.24873734152916,28.6260162601626,101.16666666666667,8.8
9,67,30.727922061357855,34.59701492537314,70.67164179104478,4.6
10,350,69.11269837220809,35.682857142857145,140.25714285714287,10.6
11,225,57.8700576850888,39.355555555555554,88.25333333333333,8.5
12,109,35.31370849898476,46.0,109.0,5.9
13,347,68.2842712474619,51.435158501440924,27.2478386167147,10.5
14,107,35.31370849898476,53.1588785046729,83.14953271028037,5.8
15,323,65.45584412271572,62.39318885448916,148.1517027863777,10.1
16,375,79.94112549695427,64.12266666666666,116.30666666666667,10.9
17,97,33.31370849898476,73.96907216494846,98.45360824742268,5.6
18,357,68.28427124746189,75.17086834733894,72.0280112044818,10.7
19,301,63.45584412271571,78.85049833887044,134.1328903654485,9.8
20,311,63.21320343559643,78.91639871382637,166.82315112540192,9.9
21,307,63.798989873223334,83.0456026058632,22.0,9.9
22,299,62.87005768508881,85.00334448160535,50.72909698996656,9.8
28,305,63.45584412271571,96.80983606557378,87.04918032786885,9.9
29,286,62.04163056034261,101.84615384615384,12.027972027972028,9.5
30,294,61.45584412271571,103.64285714285714,143.99659863945578,9.7
35,327,65.698484809835,120.19571865443424,66.64525993883792,10.2
36,332,66.04163056034261,122.07831325301204,38.60843373493976,10.3
37,332,64.87005768508881,122.144578313253,102.64759036144578,10.3
40,304,63.21320343559643,137.67105263157896,8.80921052631579,9.8
41,230,64.38477631085024,136.69130434782608,118.68695652173913,8.6
43,289,61.45584412271571,139.7266435986159,66.38754325259515,9.6
45,103,36.384776310850235,149.4757281553398,19.16504854368932,5.7
46,277,60.04163056034261,149.8375451263538,92.17328519855596,9.4
47,351,70.5269119345812,160.77492877492878,51.16524216524216,10.6
48,326,66.8700576850888,163.46319018404907,112.73312883435582,10.2
49,344,67.21320343559643,164.84883720930233,159.09302325581396,10.5
50,316,62.870057685088796,175.0379746835443,75.32911392405063,10.0
51,107,35.31370849898476,178.01869158878506,55.074766355140184,5.8
