label,area,perimeter,y,x,radius
1,218,53.21320343559643,10.779816513761467,107.06880733944953,8.3
2,254,57.21320343559642,12.476377952755906,123.7992125984252,9.0
3,296,67.87005768508881,14.341216216216216,182.47972972972974,9.7
4,253,58.62741699796951,12.079051383399209,245.32806324110672,9.0
5,279,60.62741699796952,11.308243727598565,291.9569892473118,9.4
6,270,60.2842712474619,14.422222222222222,383.26296296296294,9.3
8,50,29.899494936611664,11.12,412.26,4.0
9,391,86.2842712474619,11.60613810741688,429.1764705882353,11.2
10,271,59.21320343559642,16.719557195571955,26.55350553505535,9.3
11,250,58.04163056034262,18.34,60.42,8.9
12,276,59.4558441227157,19.159420289855074,156.08333333333334,9.4
13,250,56.384776310850235,20.92,336.868,8.9
14,253,57.21320343559642,26.545454545454547,44.59288537549407,9.0
15,269,61.00609665440987,28.635687732342006,411.8884758364312,9.3
16,254,58.284271247461895,30.334645669291337,105.81102362204724,9.0
17,212,53.384776310850235,30.891509433962263,123.01415094339623,8.2
18,226,55.798989873223334,33.65929203539823,427.63274336283183,8.5
19,263,58.04163056034262,40.60076045627376,299.3916349809886,9.1
20,252,56.970562748477136,40.932539682539684,269.9325396825397,9.0
21,231,54.62741699796952,40.55844155844156,368.23376623376623,8.6
22,252,55.798989873223334,41.964285714285715,236.21825396825398,9.0
23,281,59.45584412271571,43.66548042704626,24.98932384341637,9.5
24,252,56.62741699796952,46.44047619047619,168.9047619047619,9.0
25,271,59.21320343559643,47.37269372693727,127.56457564575646,9.3
26,242,55.4558441227157,47.21900826446281,207.05371900826447,8.8
27,235,57.4558441227157,47.33191489361702,337.5872340425532,8.6
28,257,58.2842712474619,55.1011673151751,109.07392996108949,9.0
29,330,67.698484809835,58.157575757575756,357.23333333333335,10.2
30,290,61.21320343559643,58.86551724137931,89.67241379310344,9.6
31,288,63.698484809834994,58.739583333333336,287.80902777777777,9.6
32,264,57.798989873223334,61.5,222.07575757575756,9.2
33,148,50.21320343559642,61.04054054054054,15.56081081081081,6.9
34,261,57.21320343559643,62.55172413793103,41.076628352490424,9.1
35,270,59.79898987322333,64.56666666666666,392.07037037037037,9.3
36,203,59.79898987322333,65.07881773399015,192.79310344827587,8.0
38,271,59.21320343559643,69.41697416974169,138.62361623616235,9.3
39,271,59.798989873223334,70.6309963099631,315.3210332103321,9.3
40,265,59.45584412271571,74.81509433962265,170.36603773584906,9.2
41,254,56.970562748477136,76.18503937007874,412.95669291338584,9.0
42,261,58.04163056034261,76.61302681992338,347.16858237547893,9.1
43,264,58.04163056034262,78.07575757575758,262.0984848484849,9.2
44,252,56.62741699796952,81.30555555555556,21.182539682539684,9.0
45,237,55.79898987322333,80.70464135021098,204.126582278481,8.7
46,257,57.21320343559643,81.82879377431907,285.7743190661479,9.0
47,242,55.79898987322333,82.10330578512396,329.24793388429754,8.8
48,245,55.21320343559643,83.94285714285714,370.8816326530612,8.8
50,258,58.21320343559643,85.83333333333333,99.35271317829458,9.1
52,274,68.11269837220809,90.27737226277372,303.85036496350364,9.3
53,75,44.10660171779821,94.13333333333334,117.53333333333333,4.9
54,284,60.62741699796952,95.04929577464789,145.45422535211267,9.5
57,268,59.79898987322333,94.97388059701493,427.0858208955224,9.2
59,285,60.04163056034262,96.6842105263158,193.89122807017543,9.5
