label,area,perimeter,y,x,radius
1,108,35.31370849898476,13.194444444444445,13.194444444444445,5.9
2,104,36.97056274847714,11.211538461538462,74.64423076923077,5.8
3,116,37.31370849898476,12.077586206896552,139.48275862068965,6.1
4,108,35.89949493661166,11.11111111111111,219.12037037037038,5.9
5,192,68.17766952966369,8.921875,244.375,7.8
6,114,37.89949493661166,15.070175438596491,258.9298245614035,6.0
7,110,36.72792206135785,15.127272727272727,272.2181818181818,5.9
8,110,36.14213562373095,15.054545454545455,294.9818181818182,5.9
9,117,42.38477631085023,11.435897435897436,310.3076923076923,6.1
12,302,76.66295090390226,8.208609271523178,329.11920529801324,9.8
13,120,38.14213562373095,15.2,424.7,6.2
14,119,38.14213562373095,16.45378151260504,124.00840336134453,6.2
15,125,38.72792206135785,18.416,355.448,6.3
16,109,35.31370849898476,21.0,370.0,5.9
17,111,35.89949493661166,22.08108108108108,401.9189189189189,5.9
18,113,37.79898987322333,23.31858407079646,47.68141592920354,6.0
19,120,38.72792206135785,23.408333333333335,97.975,6.2
20,109,35.89949493661166,24.146788990825687,201.1651376146789,5.9
21,112,36.48528137423857,25.883928571428573,83.96428571428571,6.0
22,133,40.14213562373095,27.86466165413534,254.33834586466165,6.5
23,143,41.89949493661166,28.657342657342657,62.89510489510489,6.7
24,121,38.72792206135785,28.297520661157026,139.84297520661158,6.2
25,116,37.31370849898476,28.344827586206897,232.77586206896552,6.1
26,127,39.31370849898476,28.826771653543307,280.0,6.4
27,60,28.48528137423857,28.083333333333332,334.01666666666665,4.4
29,353,68.62741699796952,33.138810198300284,312.62606232294615,10.6
30,130,39.31370849898476,34.276923076923076,31.346153846153847,6.4
31,117,39.31370849898476,34.205128205128204,117.93162393162393,6.1
32,120,37.31370849898476,34.5,214.0,6.2
34,114,37.31370849898476,35.14035087719298,169.12280701754386,6.0
35,126,38.72792206135786,35.34920634920635,351.46031746031747,6.3
36,113,37.55634918610404,35.1858407079646,376.91150442477874,6.0
37,122,38.72792206135785,34.85245901639344,427.2704918032787,6.2
39,55,27.071067811865476,40.763636363636365,330.27272727272725,4.2
40,121,37.55634918610404,41.47107438016529,195.45454545454547,6.2
41,106,34.72792206135786,41.886792452830186,77.11320754716981,5.8
42,109,35.89949493661166,41.99082568807339,401.0183486238532,5.9
43,122,38.14213562373095,43.221311475409834,63.85245901639344,6.2
44,116,36.72792206135786,42.58620689655172,265.1465517241379,6.1
45,110,36.14213562373095,42.981818181818184,361.05454545454546,5.9
46,110,35.89949493661167,44.10909090909091,103.87272727272727,5.9
47,110,35.89949493661166,45.10909090909091,48.72727272727273,5.9
