label,area,perimeter,y,x,radius
1,125,41.14213562373095,10.632,166.224,6.3
2,288,62.62741699796952,12.427083333333334,198.64930555555554,9.6
3,313,64.2842712474619,12.169329073482428,376.4952076677316,10.0
5,268,60.04163056034261,16.992537313432837,151.9365671641791,9.2
6,116,37.55634918610404,16.82758620689655,263.86206896551727,6.1
7,273,59.21320343559643,20.516483516483518,68.4981684981685,9.3
8,225,61.21320343559643,20.15111111111111,232.62666666666667,8.5
9,56,29.31370849898476,21.857142857142858,313.69642857142856,4.2
10,180,48.384776310850235,23.038888888888888,98.76666666666667,7.6
11,189,48.384776310850235,30.793650793650794,38.80952380952381,7.8
12,310,65.59188309203678,30.970967741935485,122.69032258064516,9.9
13,300,64.62741699796952,30.803333333333335,325.25333333333333,9.8
14,237,55.21320343559643,34.93248945147679,214.8227848101266,8.7
15,268,61.45584412271571,35.757462686567166,378.17537313432837,9.2
16,278,63.21320343559643,36.37769784172662,430.6043165467626,9.4
17,330,66.8700576850888,37.23030303030303,190.55151515151516,10.2
18,279,60.87005768508881,39.39784946236559,247.168458781362,9.4
19,227,66.76955262170047,38.53303964757709,402.0969162995595,8.5
20,303,61.45584412271571,41.01320132013201,153.7161716171617,9.8
21,319,65.21320343559643,43.5141065830721,296.5736677115988,10.1
24,310,63.4558441227157,47.07096774193548,14.72258064516129,9.9
25,186,52.42031021678298,46.236559139784944,97.29032258064517,7.7
26,286,62.284271247461895,47.78671328671329,53.34615384615385,9.5
27,248,58.62741699796952,56.12096774193548,174.09677419354838,8.9
28,207,54.21320343559643,54.64734299516908,281.15458937198065,8.1
29,135,45.17766952966369,55.0,323.1703703703704,6.6
30,80,32.384776310850235,55.725,89.05,5.0
31,345,68.2842712474619,64.28985507246377,31.043478260869566,10.5
32,292,62.384776310850235,66.99657534246575,136.53424657534248,9.6
33,210,52.62741699796952,68.01904761904763,200.48095238095237,8.2
36,198,52.14213562373095,71.63131313131314,293.1363636363636,7.9
37,199,59.248737341529164,70.69346733668341,421.6934673366834,8.0
38,132,40.14213562373095,72.53787878787878,331.7878787878788,6.5
39,103,36.14213562373095,73.24271844660194,406.0,5.7
44,243,55.798989873223334,80.76954732510288,12.049382716049383,8.8
46,295,62.627416997969526,80.48813559322033,234.36949152542374,9.7
47,142,44.14213562373095,83.58450704225352,218.11971830985917,6.7
48,318,65.21320343559643,84.89622641509433,317.20754716981133,10.1
49,259,58.04163056034262,85.0926640926641,339.64864864864865,9.1
50,327,64.04163056034261,91.56269113149847,102.02140672782875,10.2
51,354,77.11269837220809,97.13276836158192,274.0819209039548,10.6
52,174,47.31370849898476,103.9080459770115,208.58045977011494,7.4
53,312,63.698484809834994,105.25641025641026,185.61858974358975,10.0
54,325,67.87005768508881,104.17846153846153,301.84615384615387,10.2
55,119,40.384776310850235,105.11764705882354,80.53781512605042,6.2
56,313,64.62741699796952,106.83067092651757,34.83386581469649,10.0
57,317,63.45584412271571,107.47318611987382,145.7981072555205,10.0
58,262,62.87005768508881,113.76335877862596,92.04198473282443,9.1
59,312,63.45584412271571,113.49038461538461,332.1730769230769,10.0
60,278,59.79898987322333,114.46762589928058,391.478417266187,9.4
61,302,64.8700576850888,128.45364238410596,202.1291390728477,9.8
62,307,64.2842712474619,128.78175895765472,238.19218241042344,9.9
63,248,56.62741699796952,133.88709677419354,437.91129032258067,8.9
64,311,65.11269837220809,132.81350482315113,161.53376205787782,9.9
65,279,60.8700576850888,132.84229390681003,376.9462365591398,9.4
66,263,58.87005768508881,135.9277566539924,124.50950570342205,9.1
67,55,38.10660171779821,135.38181818181818,42.81818181818182,4.2
68,249,59.45584412271572,137.30923694779116,82.58232931726907,8.9
69,254,57.79898987322333,136.79527559055117,403.7283464566929,9.0
71,281,60.04163056034262,142.56227758007117,106.97153024911032,9.5
72,296,62.04163056034262,145.77027027027026,297.22297297297297,9.7
74,277,59.79898987322333,148.91696750902528,322.46931407942236,9.4
75,334,65.4558441227157,152.60778443113773,197.0449101796407,10.3
76,304,63.21320343559642,156.08552631578948,276.24013157894734,9.8
77,312,63.21320343559642,159.22115384615384,364.8942307692308,10.0
78,212,51.798989873223334,160.91509433962264,136.11320754716982,8.2
79,107,43.071067811865476,155.9626168224299,386.7102803738318,5.8
81,276,59.45584412271571,162.3840579710145,63.072463768115945,9.4
82,285,61.21320343559643,163.43508771929825,173.2842105263158,9.5
83,285,62.04163056034261,164.6877192982456,93.25964912280702,9.5
84,224,77.31980515339464,178.40178571428572,8.5,8.4
85,309,66.04163056034263,178.18770226537217,345.7734627831715,9.9
86,269,59.79898987322333,179.05947955390334,27.817843866171003,9.3
87,264,59.698484809834994,181.50378787878788,52.18939393939394,9.2
88,229,56.384776310850235,180.8646288209607,120.35807860262008,8.5
89,272,59.4558441227157,182.46691176470588,295.54411764705884,9.3
90,173,47.21320343559643,183.33526011560693,103.01734104046243,7.4
91,117,37.89949493661167,186.4957264957265,243.04273504273505,6.1
92,363,68.2842712474619,187.3801652892562,193.19559228650138,10.7
93,323,66.8700576850888,187.57585139318886,84.47368421052632,10.1
94,302,63.45584412271571,193.158940397351,367.36423841059604,9.8
95,307,63.45584412271571,194.4071661237785,159.37459283387622,9.9
96,245,56.04163056034262,195.63673469387754,425.9469387755102,8.8
97,117,38.14213562373095,199.7948717948718,391.6837606837607,6.1
98,290,60.62741699796952,208.8310344827586,231.1344827586207,9.6
99,125,38.97056274847714,208.76,139.504,6.3
100,281,62.04163056034261,211.65836298932385,279.30249110320284,9.5
101,241,57.384776310850235,210.52282157676348,346.6846473029046,8.8
102,297,61.45584412271571,211.95286195286195,324.9023569023569,9.7
103,166,49.45584412271571,212.69277108433735,25.56024096385542,7.3
104,180,57.9350288425444,211.76666666666668,76.42222222222222,7.6
106,167,47.798989873223334,217.05988023952096,163.53293413173654,7.3
107,299,70.2842712474619,220.2876254180602,410.24414715719064,9.8
108,310,64.66295090390226,225.85806451612902,214.11290322580646,9.9
109,199,49.21320343559643,228.85427135678393,314.8542713567839,8.0
110,345,66.2842712474619,234.21449275362318,128.56811594202898,10.5
